turbostat version 18.07.27 - Len Brown <lenb@kernel.org>
CPUID(0): GenuineIntel 0xd CPUID levels; 0x80000008 xlevels; family:model:stepping 0x6:3a:9 (6:58:9)
CPUID(1): SSE3 MONITOR SMX EIST TM2 TSC MSR ACPI-TM HT TM
CPUID(6): APERF, TURBO, DTS, PTM, No-HWP, No-HWPnotify, No-HWPwindow, No-HWPepp, No-HWPpkg, EPB
cpu7: MSR_IA32_MISC_ENABLE: 0x00850089 (TCC EIST MWAIT PREFETCH TURBO)
CPUID(7): No-SGX
cpu7: MSR_MISC_PWR_MGMT: 0x00400000 (ENable-EIST_Coordination DISable-EPB DISable-OOB)
RAPL: 1456 sec. Joule Counter Range, at 45 Watts
cpu7: MSR_PLATFORM_INFO: 0x80c10f0011b00
12 * 100.0 = 1200.0 MHz max efficiency frequency
27 * 100.0 = 2700.0 MHz base frequency
cpu7: MSR_IA32_POWER_CTL: 0x0014005d (C1E auto-promotion: DISabled)
cpu7: MSR_TURBO_RATIO_LIMIT: 0x23232425
35 * 100.0 = 3500.0 MHz max turbo 4 active cores
35 * 100.0 = 3500.0 MHz max turbo 3 active cores
36 * 100.0 = 3600.0 MHz max turbo 2 active cores
37 * 100.0 = 3700.0 MHz max turbo 1 active cores
cpu7: MSR_CONFIG_TDP_NOMINAL: 0x0000001b (base_ratio=27)
cpu7: MSR_CONFIG_TDP_LEVEL_1: 0x120000000000000 (PKG_MIN_PWR_LVL1=288 PKG_MAX_PWR_LVL1=0 LVL1_RATIO=0 PKG_TDP_LVL1=0)
cpu7: MSR_CONFIG_TDP_LEVEL_2: 0x120000000000000 (PKG_MIN_PWR_LVL2=288 PKG_MAX_PWR_LVL2=0 LVL2_RATIO=0 PKG_TDP_LVL2=0)
cpu7: MSR_CONFIG_TDP_CONTROL: 0x80000000 ( lock=1)
cpu7: MSR_TURBO_ACTIVATION_RATIO: 0x00000000 (MAX_NON_TURBO_RATIO=0 lock=0)
cpu7: MSR_PKG_CST_CONFIG_CONTROL: 0x1e008404 (UNdemote-C3, UNdemote-C1, demote-C3, demote-C1, locked, pkg-cstate-limit=4 (pc7))
cpu7: POLL: CPUIDLE CORE POLL IDLE
cpu7: C1: MWAIT 0x00
cpu7: C1E: MWAIT 0x01
cpu7: C3: MWAIT 0x10
cpu7: C6: MWAIT 0x20
cpu7: C7: MWAIT 0x30
cpu7: cpufreq driver: intel_pstate
cpu7: cpufreq governor: performance
cpufreq intel_pstate no_turbo: 0
cpu7: MSR_MISC_FEATURE_CONTROL: 0x00000000 (L2-Prefetch L2-Prefetch-pair L1-Prefetch L1-IP-Prefetch)
cpu0: MSR_IA32_ENERGY_PERF_BIAS: 0x00000006 (balanced)
cpu0: MSR_RAPL_POWER_UNIT: 0x000a1003 (0.125000 Watts, 0.000015 Joules, 0.000977 sec.)
cpu0: MSR_PKG_POWER_INFO: 0x01200168 (45 W TDP, RAPL 36 - 0 W, 0.000000 sec.)
cpu0: MSR_PKG_POWER_LIMIT: 0x800081c200dc8168 (locked)
cpu0: PKG Limit #1: ENabled (45.000000 Watts, 28.000000 sec, clamp DISabled)
cpu0: PKG Limit #2: ENabled (56.250000 Watts, 0.000977* sec, clamp DISabled)
cpu0: MSR_PP0_POLICY: 0
cpu0: MSR_PP0_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: Cores Limit: DISabled (0.000000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_PP1_POLICY: 0
cpu0: MSR_PP1_POWER_LIMIT: 0x00000000 (UNlocked)
cpu0: GFX Limit: DISabled (0.000000 Watts, 0.000977 sec, clamp DISabled)
cpu0: MSR_IA32_TEMPERATURE_TARGET: 0x00691200 (105 C)
cpu0: MSR_IA32_PACKAGE_THERM_STATUS: 0x88320108 (55 C)
cpu0: MSR_IA32_PACKAGE_THERM_INTERRUPT: 0x00c1ad00 (40 C, 60 C)
cpu7: MSR_PKGC3_IRTL: 0x0000883b (valid, 60416 ns)
cpu7: MSR_PKGC6_IRTL: 0x00008850 (valid, 81920 ns)
cpu7: MSR_PKGC7_IRTL: 0x00008857 (valid, 89088 ns)
Avg_MHz	Busy%	Bzy_MHz	TSC_MHz	IRQ	SMI	POLL	C1	C1E	C3	C6	C7	POLL%	C1%	C1E%	C3%	C6%	C7%	CPU%c1	CPU%c3	CPU%c6	CPU%c7	CoreTmp	PkgTmp	GFX%rc6	GFXMHz	Pkg%pc2	Pkg%pc3	Pkg%pc6	Pkg%pc7	PkgWatt	CorWatt	GFXWatt
462	12.53	3699	2691	416	0	0	0	0	1	0	196	0.00	0.00	0.00	0.00	0.00	87.44	12.67	0.01	0.00	74.78	73	73	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
463	12.58	3695	2691	479	8	0	4	25	9	0	281	0.00	0.01	0.07	0.05	0.00	87.27	12.91	0.47	0.00	74.03	72	72	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
462	12.53	3698	2691	386	0	0	0	0	0	0	163	0.00	0.00	0.00	0.00	0.00	87.45	12.66	0.00	0.00	74.81	72	72	0.00	350	0.00	0.00	0.00	0.00	18.29	14.44	0.00
463	12.58	3694	2691	461	8	0	2	21	8	0	269	0.00	0.01	0.11	0.02	0.00	87.26	12.99	0.52	0.00	73.91	74	74	0.00	350	0.00	0.00	0.00	0.00	18.36	14.50	0.00
462	12.53	3698	2691	400	0	0	0	2	4	0	177	0.00	0.00	0.00	0.01	0.00	87.44	12.66	0.01	0.00	74.80	72	73	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
463	12.58	3696	2691	424	8	0	0	25	8	0	232	0.00	0.00	0.05	0.05	0.00	87.30	12.93	0.30	0.00	74.19	73	72	0.00	350	0.00	0.00	0.00	0.00	18.37	14.51	0.00
462	12.53	3699	2691	386	0	0	0	1	0	0	163	0.00	0.00	0.00	0.00	0.00	87.45	12.65	0.00	0.00	74.82	72	73	0.00	350	0.00	0.00	0.00	0.00	18.30	14.45	0.00
464	12.59	3695	2691	461	8	0	0	29	8	1	275	0.00	0.00	0.08	0.07	0.02	87.21	12.94	0.35	0.03	74.08	73	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.50	0.00
462	12.53	3698	2691	373	0	0	0	2	0	0	152	0.00	0.00	0.00	0.00	0.00	87.45	12.65	0.00	0.00	74.82	72	73	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
464	12.58	3696	2691	453	8	0	1	20	11	0	256	0.00	0.00	0.06	0.06	0.00	87.28	12.90	0.32	0.00	74.20	74	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
463	12.57	3697	2691	387	8	0	0	2	0	0	175	0.00	0.00	0.00	0.00	0.00	87.43	12.68	0.00	0.00	74.76	73	74	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
464	12.58	3696	2691	437	8	0	1	24	7	0	245	0.00	0.00	0.07	0.05	0.00	87.28	12.89	0.29	0.00	74.23	73	74	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
463	12.56	3697	2691	424	0	0	0	0	2	0	201	0.00	0.00	0.00	0.01	0.00	87.41	12.70	0.01	0.00	74.73	73	72	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
463	12.58	3696	2691	463	8	0	1	18	18	0	252	0.00	0.00	0.06	0.06	0.00	87.28	12.93	0.23	0.00	74.26	73	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.50	0.00
462	12.53	3699	2691	427	0	0	0	0	0	0	201	0.00	0.00	0.00	0.00	0.00	87.45	12.66	0.00	0.00	74.81	73	72	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
463	12.58	3694	2691	473	8	0	0	29	14	0	268	0.00	0.00	0.41	0.06	0.00	86.93	13.61	0.31	0.00	73.50	72	72	0.00	350	0.00	0.00	0.00	0.00	18.39	14.54	0.00
464	12.59	3695	2691	428	0	0	0	39	9	0	230	0.00	0.00	0.23	0.01	0.00	87.13	13.30	0.28	0.00	73.83	72	73	0.00	350	0.00	0.00	0.00	0.00	18.39	14.53	0.00
463	12.58	3697	2691	416	8	0	0	2	2	0	209	0.00	0.00	0.00	0.03	0.00	87.38	12.71	0.05	0.00	74.66	73	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
462	12.53	3698	2691	379	0	0	0	0	0	0	157	0.00	0.00	0.00	0.00	0.00	87.45	12.64	0.00	0.00	74.83	72	72	0.00	350	0.00	0.00	0.00	0.00	18.30	14.45	0.00
464	12.58	3696	2691	464	8	0	0	25	6	0	274	0.00	0.00	0.10	0.00	0.00	87.29	13.01	0.29	0.00	74.11	73	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
462	12.53	3698	2691	360	0	0	0	0	0	0	137	0.00	0.00	0.00	0.00	0.00	87.45	12.63	0.00	0.00	74.84	72	72	0.00	350	0.00	0.00	0.00	0.00	18.30	14.45	0.00
463	12.58	3696	2691	423	8	0	1	24	8	0	227	0.00	0.00	0.14	0.01	0.00	87.25	13.01	0.50	0.00	73.91	73	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
463	12.56	3698	2691	438	0	0	0	0	0	0	220	0.00	0.00	0.00	0.00	0.00	87.41	12.74	0.00	0.00	74.69	72	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.47	0.00
463	12.58	3696	2691	428	8	0	0	24	7	0	235	0.00	0.00	0.03	0.04	0.00	87.32	12.90	0.31	0.00	74.21	72	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.50	0.00
462	12.53	3698	2691	369	0	0	0	0	1	0	144	0.00	0.00	0.00	0.00	0.00	87.45	12.63	0.01	0.00	74.83	72	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
464	12.61	3695	2691	445	16	0	0	17	11	0	262	0.00	0.00	0.09	0.05	0.00	87.27	12.96	0.32	0.00	74.12	72	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
462	12.53	3698	2691	376	0	0	0	0	0	0	154	0.00	0.00	0.00	0.00	0.00	87.45	12.64	0.00	0.00	74.83	72	73	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
464	12.59	3696	2691	435	8	0	1	20	10	0	246	0.00	0.00	0.07	0.05	0.00	87.28	12.90	0.31	0.00	74.20	73	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
462	12.54	3697	2691	391	0	0	0	0	1	0	178	0.00	0.00	0.00	0.01	0.00	87.43	12.67	0.01	0.00	74.78	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.48	0.00
467	12.69	3692	2691	595	8	0	7	26	9	0	410	0.00	0.11	0.03	0.07	0.00	87.07	13.26	0.32	0.00	73.73	73	73	0.00	600	0.00	0.00	0.00	0.00	18.43	14.58	0.00
462	12.53	3699	2691	409	0	0	0	0	0	0	187	0.00	0.00	0.00	0.00	0.00	87.45	12.66	0.00	0.00	74.81	72	72	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
464	12.60	3695	2691	474	8	0	4	21	5	0	281	0.00	0.03	0.07	0.02	0.00	87.25	12.98	0.31	0.00	74.11	72	73	0.00	350	0.00	0.00	0.00	0.00	18.38	14.52	0.00
462	12.53	3699	2691	382	0	0	0	0	0	0	163	0.00	0.00	0.00	0.00	0.00	87.45	12.65	0.00	0.00	74.82	74	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
463	12.58	3696	2691	427	8	0	4	24	7	0	232	0.00	0.00	0.10	0.05	0.00	87.26	12.94	0.30	0.00	74.18	73	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
462	12.54	3697	2691	383	0	0	0	0	0	0	164	0.00	0.00	0.00	0.00	0.00	87.44	12.66	0.00	0.00	74.80	73	73	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
463	12.58	3695	2691	424	8	0	1	23	8	0	230	0.00	0.00	0.07	0.05	0.00	87.28	12.90	0.32	0.00	74.20	72	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
462	12.53	3698	2691	369	0	0	0	0	0	0	143	0.00	0.00	0.00	0.00	0.00	87.45	12.64	0.00	0.00	74.83	72	72	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
464	12.58	3695	2691	455	8	0	1	22	10	1	266	0.00	0.00	0.07	0.05	0.02	87.25	12.94	0.31	0.04	74.13	73	72	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
462	12.53	3698	2691	379	0	0	0	0	0	0	163	0.00	0.00	0.00	0.00	0.00	87.45	12.64	0.00	0.00	74.82	73	73	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
463	12.58	3695	2691	470	8	0	1	19	8	0	275	0.00	0.00	0.07	0.04	0.00	87.29	12.91	0.32	0.00	74.19	73	74	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
463	12.57	3697	2691	370	8	0	0	1	0	0	163	0.00	0.00	0.00	0.00	0.00	87.44	12.65	0.00	0.00	74.79	72	72	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
463	12.58	3696	2691	435	8	0	2	24	7	0	240	0.00	0.00	0.07	0.05	0.00	87.28	12.90	0.30	0.00	74.22	73	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.51	0.00
462	12.53	3698	2691	400	0	0	0	0	0	0	179	0.00	0.00	0.00	0.00	0.00	87.44	12.66	0.00	0.00	74.81	73	74	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
464	12.58	3696	2691	444	8	1	1	20	8	0	244	0.00	0.00	0.12	0.05	0.00	87.24	12.99	0.29	0.00	74.14	73	73	0.00	350	0.00	0.00	0.00	0.00	18.38	14.53	0.00
462	12.53	3699	2691	361	0	0	0	0	0	0	140	0.00	0.00	0.00	0.00	0.00	87.45	12.62	0.00	0.00	74.85	72	72	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
463	12.58	3696	2691	415	8	0	3	23	8	0	220	0.00	0.00	0.08	0.05	0.00	87.28	12.90	0.27	0.00	74.26	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
462	12.54	3695	2691	430	0	0	8	0	1	0	208	0.00	0.39	0.00	0.00	0.00	87.04	13.49	0.01	0.00	73.97	73	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
463	12.59	3695	2691	451	8	0	1	19	9	0	258	0.00	0.00	0.09	0.04	0.00	87.26	12.95	0.54	0.00	73.92	72	72	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
462	12.53	3698	2691	373	0	0	0	0	0	0	150	0.00	0.00	0.00	0.00	0.00	87.45	12.65	0.00	0.00	74.82	72	73	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
463	12.58	3694	2691	438	8	0	6	21	7	0	242	0.00	0.01	0.07	0.06	0.00	87.25	12.95	0.30	0.00	74.17	72	73	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
462	12.53	3698	2691	382	0	0	0	1	0	0	158	0.00	0.00	0.00	0.00	0.00	87.44	12.66	0.00	0.00	74.81	72	72	0.00	350	0.00	0.00	0.00	0.00	18.30	14.45	0.00
464	12.58	3696	2691	433	8	0	1	19	11	0	227	0.00	0.00	0.06	0.05	0.00	87.29	12.89	0.31	0.00	74.23	73	72	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
462	12.54	3698	2691	401	0	0	0	0	1	0	185	0.00	0.00	0.00	0.00	0.00	87.43	12.67	0.01	0.00	74.78	73	72	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
463	12.58	3696	2691	464	8	0	0	24	7	0	269	0.00	0.00	0.07	0.05	0.00	87.28	12.89	0.51	0.00	74.01	73	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.53	0.00
463	12.56	3698	2691	381	8	0	0	0	0	0	165	0.00	0.00	0.00	0.00	0.00	87.45	12.64	0.00	0.00	74.81	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
464	12.61	3692	2691	449	8	0	0	27	12	0	250	0.00	0.00	0.09	0.07	0.00	87.18	13.02	0.34	0.00	74.02	73	73	0.00	350	0.00	0.00	0.00	0.00	18.39	14.54	0.00
462	12.53	3698	2691	364	0	0	0	0	0	0	143	0.00	0.00	0.00	0.00	0.00	87.46	12.63	0.00	0.00	74.84	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
464	12.59	3696	2691	431	8	0	2	20	11	0	239	0.00	0.00	0.08	0.05	0.00	87.26	12.93	0.35	0.00	74.13	73	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
462	12.54	3697	2691	396	0	0	0	0	0	0	179	0.00	0.00	0.00	0.00	0.00	87.44	12.67	0.00	0.00	74.79	72	72	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
464	12.58	3696	2691	433	8	0	2	24	6	0	237	0.00	0.00	0.09	0.04	0.00	87.26	12.95	0.30	0.00	74.17	73	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
462	12.53	3699	2691	379	0	0	0	0	0	0	160	0.00	0.00	0.00	0.00	0.00	87.45	12.65	0.00	0.00	74.82	72	72	0.00	350	0.00	0.00	0.00	0.00	18.30	14.45	0.00
463	12.58	3695	2691	437	8	0	3	20	8	1	242	0.00	0.01	0.07	0.04	0.01	87.27	12.92	0.29	0.02	74.18	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.50	0.00
462	12.53	3698	2691	396	0	0	0	1	0	0	174	0.00	0.00	0.00	0.00	0.00	87.45	12.66	0.00	0.00	74.81	72	73	0.00	350	0.00	0.00	0.00	0.00	18.30	14.46	0.00
463	12.58	3696	2691	436	8	0	4	20	6	0	240	0.00	0.01	0.03	0.04	0.00	87.32	12.91	0.30	0.00	74.21	72	72	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
462	12.53	3698	2691	377	0	0	0	0	0	0	153	0.00	0.00	0.00	0.00	0.00	87.45	12.66	0.00	0.00	74.82	73	72	0.00	350	0.00	0.00	0.00	0.00	18.28	14.43	0.00
463	12.58	3696	2691	420	8	0	1	22	6	0	226	0.00	0.00	0.08	0.01	0.00	87.31	12.90	0.52	0.00	74.00	72	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
462	12.53	3698	2691	385	0	0	0	0	1	0	163	0.00	0.00	0.00	0.00	0.00	87.45	12.65	0.00	0.00	74.81	73	73	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
464	12.60	3694	2691	458	8	0	1	24	10	0	273	0.00	0.00	0.12	0.06	0.00	87.19	13.05	0.33	0.00	74.02	73	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
462	12.53	3698	2691	373	0	0	0	0	0	0	156	0.00	0.00	0.00	0.00	0.00	87.45	12.65	0.00	0.00	74.82	73	72	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
464	12.63	3686	2691	695	16	0	54	21	9	0	440	0.00	1.30	0.09	0.05	0.00	85.93	15.09	0.32	0.00	71.96	72	73	0.00	350	0.00	0.00	0.00	0.00	18.50	14.66	0.00
462	12.55	3697	2691	427	0	0	0	0	0	0	210	0.00	0.00	0.00	0.00	0.00	87.43	12.69	0.00	0.00	74.76	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.50	0.00
463	12.58	3696	2691	428	8	0	0	20	8	0	230	0.00	0.00	0.06	0.05	0.00	87.29	12.88	0.31	0.00	74.23	72	73	0.00	350	0.00	0.00	0.00	0.00	18.32	14.48	0.00
462	12.53	3699	2691	379	0	0	0	2	0	0	156	0.00	0.00	0.00	0.00	0.00	87.45	12.64	0.00	0.00	74.82	73	72	0.00	350	0.00	0.00	0.00	0.00	18.33	14.49	0.00
463	12.58	3696	2691	445	8	0	6	19	7	1	248	0.00	0.01	0.02	0.04	0.02	87.31	12.81	0.54	0.03	74.04	72	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.50	0.00
462	12.53	3698	2691	379	0	0	0	0	0	0	157	0.00	0.00	0.00	0.00	0.00	87.45	12.64	0.00	0.00	74.83	74	74	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
463	12.58	3695	2691	428	8	0	1	20	8	0	236	0.00	0.00	0.06	0.05	0.00	87.29	12.90	0.20	0.00	74.32	73	73	0.00	350	0.00	0.00	0.00	0.00	18.35	14.51	0.00
462	12.54	3698	2691	375	0	0	0	0	0	0	164	0.00	0.00	0.00	0.00	0.00	87.44	12.65	0.00	0.00	74.81	74	74	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
464	12.59	3696	2691	457	8	0	0	20	7	0	257	0.00	0.00	0.11	0.05	0.00	87.23	13.01	0.29	0.00	74.12	73	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.53	0.00
462	12.53	3699	2691	397	0	0	0	0	0	0	172	0.00	0.00	0.00	0.00	0.00	87.45	12.65	0.00	0.00	74.82	72	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
463	12.58	3696	2691	441	8	0	1	22	10	0	237	0.00	0.00	0.12	0.05	0.00	87.23	12.99	0.23	0.00	74.20	72	72	0.00	350	0.00	0.00	0.00	0.00	18.35	14.51	0.00
462	12.53	3698	2691	369	0	0	0	0	0	0	147	0.00	0.00	0.00	0.00	0.00	87.45	12.63	0.00	0.00	74.84	73	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
463	12.58	3696	2691	482	8	0	2	24	4	0	293	0.00	0.00	0.07	0.04	0.00	87.27	12.95	0.21	0.00	74.26	73	72	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
462	12.53	3698	2691	398	0	0	0	0	1	0	175	0.00	0.00	0.00	0.01	0.00	87.44	12.67	0.01	0.00	74.79	73	73	0.00	350	0.00	0.00	0.00	0.00	18.31	14.47	0.00
463	12.58	3696	2691	417	8	0	1	19	9	0	223	0.00	0.00	0.02	0.05	0.00	87.33	12.89	0.29	0.00	74.24	73	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.49	0.00
463	12.56	3699	2691	366	8	0	0	0	0	0	152	0.00	0.00	0.00	0.00	0.00	87.45	12.63	0.00	0.00	74.81	73	72	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
463	12.58	3696	2691	447	8	0	0	26	9	0	249	0.00	0.00	0.07	0.07	0.00	87.26	12.91	0.27	0.00	74.25	72	72	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
462	12.53	3698	2691	384	0	0	0	0	1	0	162	0.00	0.00	0.00	0.00	0.00	87.45	12.65	0.00	0.00	74.82	73	72	0.00	350	0.00	0.00	0.00	0.00	18.29	14.44	0.00
463	12.58	3696	2691	428	8	0	1	35	13	0	212	0.00	0.00	0.12	0.06	0.00	87.20	12.98	0.44	0.00	73.99	73	73	0.00	350	0.00	0.00	0.00	0.00	18.36	14.51	0.00
463	12.57	3697	2691	398	0	0	1	14	4	0	190	0.00	0.00	0.02	0.01	0.00	87.36	12.75	0.03	0.00	74.65	71	72	0.00	350	0.00	0.00	0.00	0.00	18.35	14.50	0.00
463	12.57	3696	2691	451	8	0	0	15	4	0	234	0.00	0.00	0.02	0.04	0.00	87.34	12.76	0.28	0.00	74.40	73	73	0.00	550	0.00	0.00	0.00	0.00	18.34	14.49	0.00
464	12.59	3696	2691	430	8	0	2	17	8	0	228	0.00	0.00	0.07	0.06	0.00	87.27	12.89	0.22	0.00	74.30	72	72	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
462	12.54	3698	2691	449	0	0	1	1	2	0	223	0.00	0.00	0.00	0.03	0.00	87.40	12.69	0.05	0.00	74.72	73	73	16.04	350	0.00	0.00	0.00	0.00	18.53	14.48	0.20
468	12.71	3693	2691	415	8	0	0	26	8	0	209	0.00	0.00	0.11	0.04	0.00	87.12	13.08	0.46	0.00	73.75	72	72	0.00	350	0.00	0.00	0.00	0.00	18.45	14.60	0.00
462	12.53	3699	2691	447	0	0	0	0	0	0	215	0.00	0.00	0.00	0.00	0.00	87.45	12.68	0.00	0.00	74.79	72	72	0.00	350	0.00	0.00	0.00	0.00	18.33	14.48	0.00
464	12.59	3695	2691	436	8	0	0	19	9	0	241	0.00	0.00	0.06	0.05	0.00	87.27	12.89	0.32	0.00	74.19	72	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.49	0.00
462	12.53	3698	2691	433	0	0	0	0	2	0	211	0.00	0.00	0.00	0.02	0.00	87.42	12.67	0.05	0.00	74.75	72	72	0.00	350	0.00	0.00	0.00	0.00	18.32	14.47	0.00
463	12.58	3696	2691	404	8	0	2	19	10	0	207	0.00	0.00	0.08	0.04	0.00	87.27	12.89	0.26	0.00	74.27	72	73	0.00	350	0.00	0.00	0.00	0.00	18.37	14.52	0.00
462	12.54	3698	2691	411	0	0	0	1	2	1	190	0.00	0.00	0.00	0.01	0.02	87.41	12.68	0.02	0.03	74.73	73	73	0.00	350	0.00	0.00	0.00	0.00	18.33	14.49	0.00
463	12.58	3695	2691	427	8	0	0	16	7	0	234	0.00	0.00	0.06	0.04	0.00	87.29	12.88	0.31	0.00	74.22	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.50	0.00
463	12.56	3697	2691	392	8	0	0	0	2	0	178	0.00	0.00	0.00	0.02	0.00	87.42	12.65	0.05	0.00	74.74	72	73	0.00	350	0.00	0.00	0.00	0.00	18.32	14.48	0.00
463	12.58	3696	2691	440	8	0	4	20	7	0	249	0.00	0.01	0.06	0.05	0.00	87.28	12.90	0.26	0.00	74.26	72	72	0.00	350	0.00	0.00	0.00	0.00	18.35	14.51	0.00
462	12.53	3697	2691	407	0	0	0	2	1	0	184	0.00	0.00	0.00	0.00	0.00	87.44	12.68	0.00	0.00	74.79	72	72	0.00	350	0.00	0.00	0.00	0.00	18.27	14.43	0.00
463	12.58	3692	2691	442	8	0	3	21	9	0	241	0.00	0.00	0.08	0.06	0.00	87.25	12.95	0.33	0.00	74.14	73	73	0.00	350	0.00	0.00	0.00	0.00	18.31	14.47	0.00
461	12.53	3695	2691	402	0	1	0	2	1	0	175	0.00	0.00	0.02	0.00	0.00	87.42	12.73	0.00	0.00	74.73	73	73	0.00	350	0.00	0.00	0.00	0.00	18.30	14.45	0.00
463	12.58	3693	2691	407	8	0	4	22	8	0	206	0.00	0.01	0.07	0.05	0.00	87.28	12.91	0.30	0.00	74.21	73	73	0.00	350	0.00	0.00	0.00	0.00	18.34	14.49	0.00
461	12.53	3695	2691	437	0	0	0	1	1	0	212	0.00	0.00	0.00	0.00	0.00	87.44	12.70	0.00	0.00	74.76	71	72	0.00	350	0.00	0.00	0.00	0.00	18.25	14.41	0.00
463	12.58	3692	2691	436	8	0	2	26	8	0	223	0.00	0.00	0.08	0.04	0.00	87.27	12.92	0.30	0.00	74.20	73	74	0.00	350	0.00	0.00	0.00	0.00	18.32	14.48	0.00
462	12.53	3696	2691	408	0	0	0	1	3	0	185	0.00	0.00	0.00	0.01	0.00	87.43	12.70	0.02	0.00	74.75	72	72	0.00	350	0.00	0.00	0.00	0.00	18.31	14.46	0.00
464	12.58	3696	2691	467	8	0	2	12	9	0	274	0.00	0.00	0.06	0.05	0.00	87.27	12.92	0.34	0.00	74.16	73	72	0.00	350	0.00	0.00	0.00	0.00	18.35	14.51	0.00
462	12.53	3698	2691	400	0	0	0	1	3	0	182	0.00	0.00	0.00	0.01	0.00	87.44	12.67	0.01	0.00	74.79	73	72	0.00	350	0.00	0.00	0.00	0.00	18.29	14.45	0.00
